UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,is_churned,Month
269.77718367890935,148.78668328539436,0,2,0,0,1,12,36,1,31541,4,0,6
719.6124530442349,,1,1,2,2,1,12,57,1,66867,5,0,6
,,1,5,0,1,0,5,42,0,106738,1,0,6
577.1605160956625,,1,4,0,0,0,11,54,0,105278,5,0,6
728.6248243660284,168.04506889162667,1,3,1,0,1,2,52,0,113803,4,1,6
296.70681610511906,130.07735029565893,0,3,0,1,0,1,56,1,61121,2,1,6
,,1,5,2,0,1,23,19,0,42088,3,0,6
,153.93269230826277,1,0,1,3,1,20,53,1,115883,2,0,6
522.8700307496549,175.76656208820606,1,2,1,0,0,14,61,0,49821,5,0,6
,150.18263422096996,1,3,0,3,1,2,50,1,44868,5,1,6
,117.12538498804297,1,5,2,1,1,10,18,0,37616,5,0,6
907.8046069578896,148.87423780212535,1,2,2,1,0,8,59,1,88641,3,0,6
789.5996483654254,73.23047066294237,1,0,1,2,1,11,62,0,71491,4,0,6
353.69484547189546,28.042244107145443,1,4,2,1,0,4,31,1,98588,2,1,6
593.6379640390101,67.60691222028106,1,4,1,3,1,16,60,1,47156,1,0,6
725.42445274429,172.0799314409477,1,1,0,2,1,3,41,0,42522,3,0,6
,179.1970819590746,1,5,1,1,1,23,43,0,51806,1,0,6
537.6836474288659,40.11814755721592,0,2,0,2,1,16,65,0,110115,1,1,6
80.1718699262548,17.501370643492308,1,0,1,1,0,7,32,0,78244,4,0,6
,19.59323036169152,0,4,2,0,0,3,45,1,108495,5,1,6
354.344242844572,109.14350047117384,1,1,0,1,1,11,53,0,41963,3,0,6
,,0,1,1,2,1,13,45,0,100204,5,0,6
236.6381070308564,85.54184198931938,1,0,1,2,1,20,35,1,45318,4,0,6
803.0675613768856,109.09883147132892,1,2,0,0,1,7,33,0,51135,2,0,6
29.391445522178316,,1,0,0,2,0,19,26,1,70967,5,0,6
777.2868223958926,157.85084446181398,0,5,0,1,1,6,35,0,79766,5,0,6
256.3197389544256,35.881048421076336,0,4,0,0,1,18,18,0,77899,2,0,6
547.1330413015338,90.27773049535568,0,4,2,3,1,23,65,0,97421,2,0,6
274.50493102488815,174.25761644896497,0,5,0,0,1,17,46,0,70287,2,0,6
,,1,1,2,1,1,13,59,0,88374,2,0,6
297.965411350123,177.71904222554602,1,0,1,3,1,5,43,1,84164,3,0,6
841.2189333451508,142.32721118091206,0,0,1,3,0,2,55,0,55257,2,0,6
,,1,5,2,0,0,16,28,1,46972,3,0,6
956.8969777200266,79.3609413639812,1,3,2,2,1,9,27,1,64364,2,1,6
269.1076842277968,,0,4,1,3,1,11,26,0,51501,5,0,6
327.2318447336547,74.55242631634262,1,3,0,2,1,14,21,1,84136,3,0,6
,0.9858675956925468,0,2,1,0,1,20,66,0,88311,2,0,6
518.9597025091591,108.50370329709908,1,2,0,3,1,11,42,0,45127,3,0,6
390.33783942901937,10.353237708515415,1,0,0,0,1,8,38,0,48108,4,0,6
240.45496708142863,,1,3,2,0,0,2,60,1,69475,5,0,6
246.40094664283296,116.48797782180036,0,3,1,0,0,4,42,1,36113,4,0,6
,,1,2,0,1,1,10,65,0,45744,4,0,6
235.45373414954284,,0,5,2,1,0,4,69,1,106741,4,1,6
847.9271296006816,134.8205897411876,1,4,0,0,0,13,46,0,39275,3,0,6
236.1135327413434,183.02245436340127,1,2,1,0,0,4,43,1,42819,2,0,6
993.7043842919512,93.7180539904231,1,3,0,2,0,18,62,1,49211,3,0,6
460.37488853511246,198.6034832586344,1,5,2,1,1,23,57,1,80737,3,0,6
578.1166558034072,184.37233501610783,1,4,0,1,0,11,30,0,84254,2,0,6
,86.36324206180386,1,4,0,3,1,15,18,0,71395,2,0,6
613.3340781511986,,1,1,1,1,0,18,54,0,53105,4,1,6
,97.73514524901148,1,5,2,1,0,23,47,0,46039,5,0,6
,94.30201307149166,0,0,1,3,0,6,22,0,41610,3,0,6
352.86871826503454,32.09801237749039,1,3,2,0,1,4,47,0,57505,6,0,6
,160.39206812759593,1,5,1,2,1,22,38,0,87692,3,0,6
317.8007995705171,19.300604163025348,1,4,1,3,0,17,37,1,93504,3,0,6
,,0,2,0,2,1,2,18,0,69487,4,0,6
621.1117109166022,115.68154385733264,1,4,1,1,1,19,20,1,35611,4,0,6
,45.922655866671235,1,5,1,0,1,23,27,0,42348,3,0,6
177.1092358297668,176.9264029425438,1,5,0,0,0,13,31,0,86636,4,0,6
877.3390123593294,199.62731791592552,1,2,1,3,1,23,33,0,91994,3,0,6
,30.981039283240296,1,3,2,2,0,24,52,0,109296,3,0,6
,187.75234999049172,1,5,2,2,1,20,45,0,83608,5,0,6
253.9852003130475,,1,5,2,3,1,12,43,1,96049,5,0,6
256.5486362216546,75.73104417685128,1,0,1,0,1,22,45,1,88970,5,0,6
974.5504144364678,,1,3,0,1,1,4,64,1,44765,5,0,6
476.77918217465896,,1,2,2,1,0,3,63,1,40355,5,0,6
,102.81015213673064,0,4,0,2,1,4,31,1,99337,3,0,6
,102.92018543641952,1,5,0,0,0,3,47,0,83679,3,0,6
333.35221801040524,,1,1,0,0,0,4,43,0,44473,2,0,6
679.2676588858841,,1,4,2,2,1,21,66,0,102985,4,0,6
,15.515543409826726,1,2,1,1,0,11,32,1,83058,6,0,6
787.5948863448818,59.63309545566264,1,2,2,1,1,21,22,0,65313,4,0,6
947.117021153126,16.7650032445537,0,5,2,0,1,2,21,0,80634,5,0,6
543.533781426239,85.44315922793362,1,3,1,2,0,12,36,1,47570,5,1,6
198.90653304351125,96.6477947432281,1,5,2,2,0,4,63,1,111853,2,0,6
191.53931814223745,71.20991947574157,1,1,2,0,0,7,65,0,98238,2,1,6
637.6465590800707,,1,4,2,0,1,1,33,0,80424,3,0,6
827.216609392513,73.71580814144349,1,1,2,3,0,16,60,1,60262,3,0,6
236.02282952684027,,1,1,1,1,1,6,40,0,55317,1,0,6
845.113468071788,,1,0,1,2,1,13,47,0,55809,1,0,6
979.4267838761892,104.95767642087024,1,3,0,0,0,4,34,1,77297,3,0,6
992.1456354433705,,0,4,0,0,1,24,44,0,112689,3,0,6
,41.22990708027565,1,1,0,1,1,22,65,1,118232,5,0,6
,184.2901076712142,1,1,0,0,0,12,53,1,97223,2,0,6
8.249338707111198,27.128417574215135,0,3,2,2,0,2,57,0,52511,3,0,6
939.8443155014144,31.5921102841048,1,4,1,2,0,16,28,1,52383,2,0,6
,24.9488898192892,1,4,2,1,1,9,65,0,39991,2,0,6
269.76037542484966,159.86497925448234,1,3,0,2,1,15,29,1,56161,1,0,6
887.6780161354519,,1,1,1,1,0,22,56,1,71737,5,1,6
397.4656767877312,101.1442752464949,1,1,2,3,0,5,34,1,46647,2,0,6
282.9503217106508,177.53369252557064,0,1,0,2,1,17,66,0,40427,5,0,6
162.4818183493022,113.78273555012704,1,3,2,2,0,24,61,0,114953,1,0,6
873.6527967599327,72.57221653480335,1,0,0,3,0,20,30,0,47653,1,0,6
534.815823026937,90.70760169147673,0,2,0,1,1,3,36,1,40608,2,0,6
,5.210483444520286,1,5,2,2,0,8,30,1,36489,1,0,6
540.0248422822349,100.23287517822006,1,1,2,1,0,7,64,1,104493,4,0,6
936.8765968313884,180.11853752270503,1,2,2,0,1,9,57,1,111408,1,1,6
,174.88604143177614,0,5,1,2,0,14,22,1,55954,1,0,6
549.5485372129865,13.93779043296175,1,1,1,3,1,7,50,0,113879,3,0,6
611.5425819880369,98.11583363954924,1,5,2,0,0,19,52,1,81905,2,0,6
124.03802509824736,,0,0,2,2,0,19,39,1,69957,4,0,6
677.731591982486,117.47476825999412,1,2,0,1,1,9,34,0,92968,5,0,6
757.0637997391424,91.2465900647333,1,1,0,2,1,3,55,0,106284,4,0,6
749.2639708120955,,1,5,0,2,1,5,34,1,99471,5,0,6
171.77401084781928,101.21441876339132,0,2,1,3,1,7,48,1,47213,4,0,6
,87.75268844479129,1,1,2,3,1,21,46,1,51344,3,0,6
583.7227857742715,71.05729582689015,1,2,2,1,0,12,50,0,46285,1,0,6
239.73384114975215,13.140123862674846,1,2,0,0,1,15,18,1,89931,5,0,6
14.598481716565749,,1,4,0,0,1,12,32,1,85517,5,0,6
959.395485782253,34.98083134142891,0,3,1,0,1,12,54,1,86513,5,0,6
,163.51491895936192,1,4,2,0,1,4,40,1,69395,2,0,6
703.1272604932894,,0,0,2,0,1,4,61,0,75626,1,0,6
,136.62609305209256,1,1,0,3,0,6,67,1,99421,1,0,6
469.83458633105954,196.090251814027,0,2,2,2,1,18,41,0,97534,3,0,6
594.8235010454136,,1,1,2,3,1,9,40,1,70323,5,0,6
47.647061723080974,154.2759948590462,1,4,0,2,1,19,56,1,56560,4,1,6
522.8359625712119,158.3971246011659,0,1,0,1,1,9,30,1,35672,1,0,6
433.4371532235951,6.7213384365070405,1,1,2,1,0,19,62,1,107717,2,0,6
374.5416141317169,107.61156393494686,1,2,2,3,1,14,38,1,31744,2,0,6
576.9643458492052,64.85543482075822,0,0,1,3,0,15,46,1,72835,3,0,6
281.74895219759367,89.39741625138961,1,2,0,2,0,5,62,0,41471,4,0,6
211.1674308139092,60.05548398685181,1,2,1,2,0,8,43,1,57119,5,0,6
,108.25609105564412,1,1,2,3,0,16,59,0,64483,5,1,6
225.27995444004833,180.48179432914577,1,4,2,1,0,23,49,0,74142,3,0,6
201.61081222076928,,1,3,1,1,0,23,50,0,108190,4,0,6
186.76821263052068,42.963998359105474,1,5,2,3,0,14,62,0,72287,3,0,6
604.0721606090987,178.64915400502878,1,1,2,2,0,5,46,1,101053,3,0,6
487.2684331257662,,1,3,1,3,1,1,46,1,36665,2,0,6
537.5686647331363,73.71837678853808,1,5,1,2,0,19,59,0,115794,5,0,6
571.7251841859651,50.29995304575638,1,0,1,0,0,5,51,0,98870,2,0,6
121.08018105434417,34.953561063994876,1,3,0,0,1,7,38,0,98125,5,0,6
452.2583712586662,54.50205069946183,1,0,1,0,1,9,31,1,105765,5,0,6
,116.29979504485294,0,0,1,3,1,5,34,1,44528,2,0,6
170.0028611007758,193.61148279558157,0,1,2,0,1,12,36,1,104928,2,0,6
289.77247602970004,82.85596852460542,1,4,0,1,1,4,25,1,70763,3,0,6
305.72616666782704,89.27863751602835,1,0,2,2,1,3,61,0,55209,5,0,6
708.5198229215067,79.85372117474019,1,2,1,2,1,21,67,1,105367,1,0,6
47.93659236117953,191.0821015745012,1,3,1,1,1,17,34,1,91016,4,0,6
,26.21487282268964,1,3,0,0,1,5,29,0,34615,2,0,6
673.4495422956479,61.080513897544854,1,5,2,0,0,24,58,0,116119,4,0,6
269.08271201925436,,1,5,0,0,1,9,20,1,84944,3,0,6
675.2309514895825,68.82805905645768,1,5,0,2,1,11,29,1,101763,5,1,6
713.3713522469008,55.52246011042201,1,5,0,3,0,24,56,1,97263,3,0,6
,48.584346480119336,1,5,0,2,0,17,27,0,78238,4,0,6
205.05962394666565,44.554467891123714,1,0,2,2,0,18,31,1,104904,3,0,6
908.237909068471,,1,3,2,1,0,22,67,1,93157,5,0,6
805.477147901864,50.42858732459305,1,2,0,3,1,2,28,0,30616,5,0,6
550.9913780979537,,1,1,1,0,1,8,19,0,28922,3,0,6
,52.74854507662325,1,4,0,0,1,21,21,1,91932,5,0,6
266.1117146819255,195.43350731062785,0,2,0,2,0,24,42,1,112118,2,0,6
,188.93203653402307,1,1,1,1,1,2,65,1,116488,5,0,6
444.0576694776525,142.9094940058547,1,4,2,2,1,12,43,1,94071,5,0,6
688.8849496573571,,1,4,0,0,1,19,46,1,75564,8,0,6
955.6004298679026,115.04585167105358,0,5,1,0,1,10,69,0,49117,2,0,6
589.004245795949,,0,2,2,1,1,3,38,0,39519,1,0,6
272.512312106684,22.133331183180637,0,3,1,2,1,15,54,0,88238,5,0,6
,106.13187365909072,1,3,2,1,0,17,46,0,44214,3,0,6
941.30668160493,61.38913626369629,1,0,1,2,0,15,59,1,53363,3,0,6
,80.15068663201926,1,1,0,2,1,2,66,1,81175,3,0,6
489.6799731827341,,1,5,1,2,1,16,56,0,92692,1,0,6
156.3451848449725,95.86636253818293,1,3,1,0,1,21,40,1,55775,1,0,6
384.3741319874934,183.80334899683453,0,1,1,2,1,11,48,1,78739,1,0,6
398.53551226949094,106.63603195737434,1,0,2,3,1,19,45,0,113414,5,0,6
917.52380881366,,1,2,2,2,0,2,26,0,43025,2,0,6
777.2925418049963,111.37680193449792,1,2,2,3,1,19,24,0,94627,5,0,6
259.83215910524495,,0,3,2,2,1,7,47,0,64722,5,0,6
,41.19618878977778,1,3,1,0,1,2,57,1,60483,1,0,6
285.5551862702709,16.215589111497298,1,4,1,1,0,12,19,1,28489,5,0,6
101.948157946273,135.4817885038636,1,3,0,3,1,16,41,0,33827,4,0,6
822.8934416290793,20.291513132686426,1,0,1,0,1,3,38,1,81495,5,0,6
411.51456709579,16.6728667769656,1,0,2,0,0,15,35,1,76226,3,0,6
,183.0982694984936,1,2,1,0,1,16,57,1,86846,4,0,6
283.74636907908047,194.0571347306763,1,3,1,2,1,2,27,0,50453,5,0,6
,,1,1,0,1,0,22,20,0,37825,6,0,6
184.75335683083827,6.370637137974766,1,4,0,0,0,16,61,0,74511,5,1,6
568.228590886052,152.5305612521413,0,1,2,3,0,15,32,0,81331,8,0,6
669.4272998191955,102.87326070031592,1,2,0,3,0,12,55,0,39381,2,0,6
684.369369805463,155.04524223773058,1,2,1,0,1,9,33,1,41967,3,1,6
8.33966948064202,,0,3,0,1,0,18,43,1,101309,2,0,6
476.61014596960337,148.9741659081358,1,1,1,0,1,7,51,0,39683,1,0,6
344.7803698776054,159.06284631220748,1,5,1,3,1,22,18,0,58704,2,0,6
560.2943497224104,109.29396350461802,1,5,1,1,1,11,36,1,55906,3,0,6
168.7468805243958,193.76698938996535,1,0,2,2,1,1,29,0,50893,3,0,6
143.09635360941087,61.42888563890367,1,3,0,2,1,21,56,0,58053,5,0,6
784.0010030464393,189.2126519955493,1,4,0,1,0,2,27,1,97801,2,0,6
358.9354461592856,8.843526509785459,0,1,0,3,0,17,68,1,64107,2,0,6
,,0,3,0,1,0,14,61,1,54015,2,0,6
939.5783473076366,,0,4,2,2,1,11,41,1,43480,2,0,6
696.5748667768295,68.69347958332818,0,4,1,3,0,21,29,0,49613,2,0,6
975.4504306425798,15.224522467092072,1,0,1,0,1,2,41,1,37711,4,0,6
23.328491729771585,137.97154185028228,0,0,0,2,0,7,47,1,102614,2,0,6
454.10194635317447,135.11722774287216,1,2,0,3,0,12,23,0,78819,3,0,6
514.2486298216127,,0,1,0,0,1,10,59,0,59709,5,0,6
,148.52405941294273,1,4,0,2,0,22,46,0,63238,1,0,6
297.4899387933829,23.75971392823628,0,0,1,2,0,14,20,1,75739,4,1,6
61.138534328561754,171.76800522036308,1,5,2,3,1,23,59,0,47566,4,0,6
198.25283749282363,,1,5,2,1,1,9,61,1,103542,1,0,6
612.8367781891629,113.18808089549638,1,3,2,1,0,1,54,1,101243,4,0,6
,159.3731962097907,1,4,2,1,0,18,46,1,66072,5,0,6
237.30553316964708,199.97641747384452,0,0,0,0,0,17,63,0,39719,1,0,6
124.6639663609057,,1,1,2,0,0,12,23,0,103570,1,0,6
641.2462453407219,57.966847910490024,1,4,2,2,1,5,49,1,72015,1,0,6
,59.20320095019535,0,2,0,2,0,11,59,0,111915,2,0,6
384.9531393558383,,1,1,1,0,0,9,46,0,54328,6,0,6
,101.94843777919723,1,2,0,2,1,15,21,1,78660,5,1,6
307.7550003806193,79.14594357845688,0,2,0,0,0,11,41,1,68232,5,0,6
519.2785747664589,189.31300094203388,0,0,1,3,0,23,46,0,71502,1,0,6
506.160327932516,114.977335243655,1,5,0,1,1,16,31,1,56613,3,0,6
641.101982829646,167.1326578036082,0,0,1,3,1,7,27,0,78660,3,0,6
912.618264366918,193.02824157908293,1,4,2,2,0,24,66,0,97113,5,0,6
388.19882636355874,,1,1,0,0,0,11,28,1,75851,1,1,6
,,1,1,0,1,0,20,52,0,41781,2,0,6
52.488865569157994,159.7671760623498,1,0,0,3,0,11,20,1,66158,2,0,6
,199.468869170871,1,4,1,2,0,16,64,1,84849,2,0,6
,90.07049238455367,1,0,0,1,0,18,64,1,79664,2,1,6
656.0212164356449,4.311589713415076,1,2,1,3,0,17,29,1,51249,4,0,6
440.8504737074086,21.84669038779894,1,5,1,2,1,1,32,0,107954,5,0,6
,150.1322028935263,1,2,2,0,1,3,52,0,100679,1,0,6
692.9842712260818,162.65721034905755,1,3,1,1,0,10,59,0,39032,2,0,6
907.2964134923152,,1,0,0,0,1,16,43,1,87866,1,0,6
,23.082038403386296,1,4,1,1,1,21,44,0,49282,1,0,6
273.3584592211651,141.81472014961693,1,1,2,3,1,21,29,1,103715,3,0,6
799.6748285738574,126.97963731673433,1,5,0,3,1,1,43,0,62443,4,0,6
959.3604387202384,11.011679384059756,1,3,1,1,0,2,36,1,95014,1,0,6
320.5442305803613,109.46720080753288,1,2,1,0,0,9,48,1,77521,1,0,6
,49.51251030691273,1,1,2,2,0,7,26,1,68468,3,0,6
,,1,2,1,3,0,5,26,1,64924,4,0,6
967.686841567756,36.29698831294657,0,4,1,0,0,22,37,1,103931,4,0,6
985.92800421797,41.95482097298608,1,2,1,3,0,6,41,0,61637,3,0,6
511.5741636950334,,1,2,0,2,1,6,18,0,48453,2,0,6
845.6517217965272,36.41558310284974,1,3,0,0,1,11,30,1,95373,5,0,6
839.7475907802354,107.66725796934958,0,3,0,0,0,21,35,0,104368,1,0,6
565.9941225925642,8.997206569489258,1,2,1,0,0,5,63,0,93126,5,0,6
880.1011198045707,59.60339398927985,1,5,2,2,0,8,42,0,65284,2,0,6
746.3066678566886,21.75960472099845,1,0,2,0,0,23,25,1,52646,3,0,6
812.6586114733926,124.34533704863811,0,4,1,2,1,20,20,0,64023,1,0,6
,189.59497359097392,0,2,1,1,1,6,44,0,84606,5,0,6
764.060655169556,8.887883041031275,0,0,0,1,0,10,57,0,109312,5,0,6
179.28586202041808,,0,4,1,0,1,24,57,1,55759,2,0,6
550.2700058613871,153.02675322894035,0,3,2,2,1,16,36,0,62571,3,0,6
690.0014021602069,108.90434553089568,1,3,1,0,0,12,27,1,79829,1,0,6
604.4235605415209,189.86058750700408,1,3,0,1,0,21,25,0,93453,4,0,6
692.7649561432676,44.13589625486576,1,0,2,3,0,12,54,1,95345,3,0,6
262.37513317660233,8.825006679984204,1,5,0,3,1,12,29,1,104551,3,0,6
,156.74502456021224,1,0,2,2,0,21,55,1,92057,5,0,6
733.3104282038021,24.617515863762307,1,2,0,3,0,24,31,1,30398,2,0,6
979.7010624268976,,1,1,1,2,0,16,54,0,94291,4,0,6
535.5107826698023,,1,3,1,3,1,22,62,0,80119,4,1,6
23.553111286919616,49.71300667310168,1,0,1,0,0,1,26,0,106975,4,0,6
666.6903725484112,172.63879473729008,1,1,2,2,1,23,66,0,64326,3,0,6
,106.69769519534378,1,3,0,2,1,14,40,0,106786,4,0,6
727.3268452591847,69.48821805174464,0,1,2,0,0,16,52,1,105957,4,0,6
7.432348035959935,55.935881005776736,1,1,0,0,0,14,46,0,51709,3,0,6
,,1,0,2,3,1,3,45,0,96418,4,0,6
,132.51216858119412,1,4,1,2,0,24,28,0,38278,2,0,6
256.92171701098033,168.68519049661774,0,4,2,1,1,15,32,0,48699,5,0,6
,122.68687478844724,0,1,0,3,0,2,32,1,63405,4,0,6
150.77420972063814,71.38259197865204,1,2,2,0,1,11,42,0,99541,4,0,6
72.90156141583215,72.18435654390593,0,1,2,1,0,2,19,0,104604,5,0,6
239.0225782965242,182.44773023460877,1,3,2,3,1,16,32,0,47681,7,1,6
26.81642621573177,133.4870292422343,1,2,2,0,0,15,34,1,62184,1,0,6
633.1764878364714,168.49980163604474,1,1,1,1,1,23,62,1,76277,3,0,6
152.30866034488122,152.35496547797828,1,2,0,2,1,2,39,1,64523,3,0,6
249.07053891574128,,0,3,1,1,1,17,51,0,94632,5,0,6
,90.89634165437504,1,2,1,1,1,14,24,0,86475,4,1,6
560.7375153283452,16.770765762812623,0,3,2,1,0,17,52,1,65927,1,0,6
578.1462017024884,167.3074130990682,1,0,2,0,1,15,43,1,42038,2,0,6
928.6857200428334,111.87598154007227,1,1,1,2,1,13,19,0,88750,5,0,6
559.0842751476819,182.59353833482768,1,2,1,2,1,11,18,0,34055,5,0,6
,,1,2,0,0,1,6,59,1,112656,3,0,6
297.7206050987781,,1,2,1,2,1,22,27,0,69815,4,0,6
36.58765602587999,177.44787101839984,1,1,2,2,0,2,34,0,100143,1,0,6
769.8858925751655,32.20020098270615,1,0,1,2,1,14,20,1,104828,2,0,6
647.9418379558734,152.5457846034983,1,1,1,0,0,12,35,1,57762,5,0,6
239.7421343937918,94.12324316576836,0,3,0,2,1,6,47,1,91052,1,0,6
288.91502198009647,52.80959975860456,1,5,2,0,1,19,58,1,92445,4,0,6
268.24253546731916,184.278361574403,1,2,2,3,0,1,38,1,40925,3,0,6
875.7403167382997,159.14806966047013,1,4,2,0,0,1,36,0,93381,2,0,6
870.3367104446999,32.799070982262,1,0,1,3,1,19,60,0,69295,1,0,6
680.1972779669139,190.2150385623872,1,5,1,3,0,14,50,0,55286,1,0,6
993.7051509553992,105.60260958072294,1,3,1,0,0,11,32,0,30025,4,0,6
,109.60943858388256,0,2,1,2,0,16,57,1,94856,5,0,6
943.1812890230036,,1,3,2,0,0,2,61,1,45915,4,0,6
275.6323205311099,,1,4,1,0,1,13,58,0,106439,5,0,6
792.2007644122476,,1,4,1,3,0,12,19,1,92582,1,0,6
960.534135961106,151.8976265549569,1,3,1,2,1,20,31,0,31638,4,0,6
822.1247213423269,,1,3,2,3,1,6,53,1,64819,3,0,6
936.351946039682,115.63436325872252,1,4,1,1,1,20,39,0,95611,3,0,6
628.1808604951699,71.35780559172397,0,0,1,3,0,7,48,1,107102,1,0,6
,118.47896255980986,1,5,0,1,1,12,28,1,50836,1,0,6
865.0634698704565,132.00296110204863,0,2,0,2,1,9,69,1,105260,2,0,6
22.236490256889564,49.863580238084594,1,1,0,3,1,11,55,1,61282,3,0,6
992.001393426948,,1,5,1,1,0,12,42,0,77192,1,0,6
678.2395237269087,102.16192039972292,1,2,2,3,1,1,20,0,56084,1,0,6
167.30715431559463,74.13619046156863,1,0,1,1,1,22,46,0,43787,2,0,6
805.5752151701528,,1,1,2,1,0,24,31,0,65808,1,1,6
132.96065695356728,187.90663381525255,0,5,0,1,1,4,61,1,85222,5,0,6
134.11113612161373,108.95210034560505,1,4,0,3,0,15,68,0,66722,3,0,6
939.7628342353946,66.24029046021327,0,4,1,3,0,17,51,1,76453,3,0,6
690.6865136188343,132.71388665234355,1,1,2,1,0,8,68,0,117146,3,0,6
193.99580458851673,184.3275007120987,1,1,2,2,0,8,34,1,79044,1,1,6
680.0386039981507,36.09319743923276,1,0,2,0,0,20,67,0,70725,2,1,6
275.0225538620879,106.87054234755398,1,3,0,0,0,15,45,1,40259,3,1,6
,44.32054755816759,1,1,2,3,1,21,32,1,34159,3,0,6
450.1686253041571,106.62817915014398,1,5,0,0,0,24,42,1,108696,2,0,6
491.37218321074016,155.28658514646864,1,1,2,1,1,17,63,1,90389,3,0,6
723.1290265271659,160.6772117202063,1,4,0,2,1,12,27,0,101192,2,0,6
792.5738581510386,,0,2,2,0,1,3,18,0,25451,5,0,6
413.3782825058616,,1,4,2,0,1,11,62,1,116281,2,1,6
180.54373307284663,40.9100705510951,1,2,2,3,1,6,56,1,79641,4,0,6
155.1117167550381,,1,5,1,1,1,20,30,1,73198,5,0,6
874.4317752885783,,1,2,0,2,1,20,50,0,72304,5,0,6
809.9514979552428,14.037357851311082,0,5,0,3,1,1,69,0,82977,2,1,6
,,1,1,0,3,0,9,34,1,46034,1,0,6
777.3679464148883,146.68892498125714,1,0,1,0,0,6,48,1,110132,5,1,6
,99.37911044779472,1,2,1,3,1,2,36,1,68189,3,0,6
723.6348044363291,130.17231882483446,1,3,1,0,1,21,25,0,83246,1,0,6
789.0257956170883,155.4045813730631,1,0,1,2,0,20,34,0,32859,5,0,6
,186.30538011185928,1,0,2,0,0,7,64,1,84478,4,0,6
69.04646906194267,168.47830948738672,0,3,2,0,0,3,57,1,64929,1,0,6
,169.85061968641253,1,5,1,0,1,10,40,0,74689,5,0,6
775.0734146511722,62.268684128661334,1,2,0,3,0,15,19,1,58935,1,0,6
337.2423973430849,71.40176459182842,1,2,0,3,1,19,43,1,109022,1,0,6
,57.36412978382026,1,4,0,2,1,24,65,0,119377,3,0,6
565.0311337102751,,1,4,1,1,0,8,23,0,72535,5,0,6
104.66304124863656,,1,2,2,3,1,16,66,0,83285,6,0,6
655.3168626321407,1.6909610291140798,1,1,0,1,0,13,38,1,93777,1,0,6
77.91189370974728,18.4271384119578,1,4,2,0,0,23,29,1,80569,5,0,6
,25.27685494212386,1,5,1,0,0,21,24,1,65433,2,0,6
770.0526847980818,11.67416938469945,1,1,2,1,0,1,55,1,62495,5,0,6
,117.38801743875015,1,1,1,0,1,17,44,1,66364,3,0,6
559.6173341608699,15.967619441032443,0,3,2,3,0,19,59,1,43625,3,0,6
261.21573724082015,130.5140052608269,1,1,1,2,0,8,53,0,67859,4,0,6
569.5322494422944,49.96922686463219,1,4,2,2,1,4,41,1,36890,5,0,6
184.19429412916756,155.32451801769423,1,1,2,3,1,4,61,1,56680,1,0,6
854.6074249811952,123.38790715172902,1,2,0,1,1,13,68,1,94178,6,0,6
,179.97276987121026,1,3,2,1,0,6,53,1,63947,3,0,6
314.8671649758451,92.82133418898113,1,4,2,1,1,20,21,1,74956,2,0,6
,,1,4,2,0,0,5,63,1,100023,4,1,6
8.962478024764575,65.66307248721415,1,5,1,3,0,16,47,1,112958,4,0,6
632.8518756383912,36.35639308137919,1,5,0,3,1,2,44,1,93355,5,0,6
448.4392530732757,66.70793644826021,1,1,1,1,1,19,58,1,101213,4,0,6
379.90898831302576,1.679575657412813,1,5,1,1,0,17,56,1,94079,3,0,6
33.877742548033886,182.3626302628786,1,2,0,3,1,5,44,0,97958,1,0,6
985.8853541600178,,1,0,0,2,0,24,39,1,59611,1,0,6
497.3123781370322,180.42189459440496,0,2,0,3,0,8,35,0,30692,1,0,6
879.2965731779874,13.952946990138605,1,2,0,1,0,3,30,0,39716,1,0,6
185.16752803343596,28.384859348224765,1,2,0,0,1,19,54,1,95447,2,0,6
667.9943710778649,165.4660754002022,1,2,0,3,0,15,67,1,64955,1,0,6
774.5569999044839,99.60104619275484,1,2,1,3,0,24,33,1,75399,4,0,6
,11.852394853112358,1,2,2,1,0,12,33,1,32865,5,0,6
589.7015408467528,64.97815417578776,1,2,2,2,1,8,47,1,101661,1,0,6
623.0290561456861,,1,0,2,1,0,7,67,1,68138,3,0,6
98.81557385766573,128.3648723462833,0,4,1,1,1,12,58,0,53362,1,0,6
,12.788345389407564,1,1,1,3,1,5,54,0,38829,4,0,6
283.17261075209234,180.58560849673916,1,1,2,0,1,4,27,0,64908,2,1,6
,17.746805627454144,1,4,2,0,1,9,20,1,39095,2,0,6
444.1196945573992,76.048110271,1,0,2,0,1,14,48,0,53102,4,0,6
349.15121337454923,7.629043708242178,1,1,2,2,0,24,39,0,91612,1,1,6
292.2628695655789,119.14678116043412,1,5,0,3,1,13,68,1,72208,4,0,6
,179.6289820411234,1,3,0,0,0,15,47,1,85456,4,0,6
299.62441970910015,175.18236976945084,1,3,1,1,1,22,55,1,62909,4,0,6
394.5898342067091,91.2557586825433,1,1,0,1,1,4,32,1,86328,3,0,6
,42.981226363567075,1,2,2,2,0,11,37,1,63765,4,0,6
434.0739513957398,,1,3,2,0,0,13,30,0,72472,1,0,6
767.4305291490539,27.569160117488735,1,0,0,0,1,7,23,0,51286,2,0,6
